"Parcel ID","Year Built","Building Area","CITYAREA","TOWNSHIPCODE","CITYTWNAREA","Occupancy","Lot Area (sf)","Sale Date","Sale Price","Recording","Assessed Value","Address","Multi Parcel Sale","Vacant","Appr_Total"
"1102228001","1980","7705","DALLAS CENTER","0","N/A","Office - General","249163.2","","","","1137750","904 SUGAR GROVE ST, DALLAS CENTER","","N","1153640"
"1614253002","2018","28810","WEST DES MOINES","17","WEST DES MOINES","Office - General","700009.2","8/24/2017 12:00:00 AM","6650969","2017-16937","22631160","7825 MILLS CIVIC PKWY, WEST DES MOINES","","N","22631160"
"1614278002","2018","18530","WEST DES MOINES","17","WEST DES MOINES","Store - Grocery","126324","","","","4360240","375 S JORDAN CREEK PKWY, WEST DES MOINES","","N","4360240"
"1428400003","1989","768","EARLHAM","19","ADAMS TWP","Metal Office","54450","","","","130460","20509 360TH PL, EARLHAM","","N","130460"
"1430400010","1997","1872","EARLHAM","19","ADAMS TWP","Metal Office","1916640","1/12/2000 12:00:00 AM","85000","2000-390","1124940","18863 JEWELL DR, EARLHAM","","N","1124940"
"1430400902","1996","0","EARLHAM","19","ADAMS TWP","Tower - CATV (Heavy Design)","","","","","87890","18593 JEWELL DR, EARLHAM","","N","87890"
"1432100901","1975","0","","19","ADAMS TWP","Billboard","","","","","20000"," ","","N","20000"
"1433100901","1980","288","","0","N/A","Office - General","","","","","0"," ","","Y","0"
"1433100903","2000","0","EARLHAM","19","ADAMS TWP","Tower - Microwave (Heavy Design)","","","","","193690","36445 KNOX AVE, EARLHAM","","N","175680"
"1502100900","2000","0","ADEL","32","VAN METER TWP","Tower - Microwave (Heavy Design)","","","","","177000","30986 S AVE, ADEL","","N","177000"
"1513100901","1996","0","ADEL","32","VAN METER TWP","Tower - Microwave (Heavy Design)","","","","","182650","2900 330TH WAY, ADEL","","N","182650"
"1513400901","1996","0","ADEL","32","VAN METER TWP","Tower - CATV (Heavy Design)","","","","","96210","29175 338TH CT, ADEL","","N","96210"
"1515200901","2002","0","ADEL","32","VAN METER TWP","Tower - Heavy Design Load","","","","","455630","2734 330TH LN, ADEL","","N","455630"
"1235152005","2013","9000","WAUKEE","0","N/A","Metal Warehouse - Rigid Steel Frame","96267","11/3/2001 12:00:00 AM","145000","2001-13488","518470","1120 SE WESTBROOKE, WAUKEE","","N","518470"
"1235152005","2013","9000","WAUKEE","0","N/A","Metal Warehouse - Rigid Steel Frame","96267","8/3/2000 12:00:00 AM","0","","518470","1120 SE WESTBROOKE, WAUKEE","","N","518470"
"1235152005","2013","9000","WAUKEE","0","N/A","Metal Warehouse - Rigid Steel Frame","96267","3/4/2013 12:00:00 AM","185000","2013-4540","518470","1120 SE WESTBROOKE, WAUKEE","","N","518470"
"1235152005","2013","9000","WAUKEE","0","N/A","Metal Warehouse - Rigid Steel Frame","96267","3/1/2013 12:00:00 AM","0","2013-4539","518470","1120 SE WESTBROOKE, WAUKEE","","N","518470"
"1613201017","2005","25663","WEST DES MOINES","17","WEST DES MOINES","Hotel / Motel","256568.4","","","","13216000","205 S 64TH ST, WEST DES MOINES","","N","13216000"
"1235200028","2004","3720","CLIVE","3","CLIVE","Auto / Impl. Service","61855.2","5/22/2003 12:00:00 AM","453500","2003-9762","1677830","16000 HICKMAN RD, CLIVE","","N","1677830"
"1235200028","2004","3720","CLIVE","3","CLIVE","Auto / Impl. Service","61855.2","8/29/2005 12:00:00 AM","462000","2005-21599","1677830","16000 HICKMAN RD, CLIVE","","N","1677830"
"1235200030","2005","3365","CLIVE","3","CLIVE","Restaurant - Fast Food","43560","9/24/2004 12:00:00 AM","425000","2004-17655","1541410","15900 HICKMAN RD, CLIVE","","N","1541410"
"1333300004","1968","1800","DEXTER","31","UNION TWP","Metal Warehouse - Post Frame","98010","1/22/1982 12:00:00 AM","47000","581-813","39380","14055 370TH PL, DEXTER","","Y","39380"
"1333300004","1968","1800","DEXTER","31","UNION TWP","Metal Warehouse - Post Frame","98010","6/16/2021 12:00:00 AM","1025000","2021-19024","39380","14055 370TH PL, DEXTER","Y","Y","39380"
"1333300004","1968","1800","DEXTER","31","UNION TWP","Metal Warehouse - Post Frame","98010","8/21/2006 12:00:00 AM","625000","2006-13824","39380","14055 370TH PL, DEXTER","Y","Y","39380"
"1333300004","1968","1800","DEXTER","31","UNION TWP","Metal Warehouse - Post Frame","98010","8/21/2006 12:00:00 AM","75000","2006-13822","39380","14055 370TH PL, DEXTER","Y","Y","39380"
"1235200901","2001","0","","3","CLIVE","Tower - Heavy Design Load","","","","","161610"," ","","N","161610"
"1235209001","2001","3288","CLIVE","3","CLIVE","Bank - Branch","42148","7/2/2008 12:00:00 AM","1929135","2008-9503","1764370","2199 NW 159TH ST, CLIVE","","N","1764370"
"1235209004","2001","3772","CLIVE","3","CLIVE","Auto / Truck Wash (Full Service)","43032","10/24/2003 12:00:00 AM","0","2003-22353","699090","2195 NW 159TH ST, CLIVE","","N","699090"
"1235209004","2001","3772","CLIVE","3","CLIVE","Auto / Truck Wash (Full Service)","43032","8/10/2001 12:00:00 AM","301225","2001-10942","699090","2195 NW 159TH ST, CLIVE","","N","699090"
"1235209004","2001","3772","CLIVE","3","CLIVE","Auto / Truck Wash (Full Service)","43032","5/2/2019 12:00:00 AM","850000","2019-6470","699090","2195 NW 159TH ST, CLIVE","","N","699090"
"1235210001","2004","980","WAUKEE","16","WAUKEE","Auto / Truck Wash (Drive-Thru)","38768.4","10/26/2007 12:00:00 AM","0","2007-17887","352730","1535 SE BLACKTHORNE DR, WAUKEE","","N","352730"
"1235210001","2004","980","WAUKEE","16","WAUKEE","Auto / Truck Wash (Drive-Thru)","38768.4","2/29/2008 12:00:00 AM","485000","2008-3692","352730","1535 SE BLACKTHORNE DR, WAUKEE","","N","352730"
"1235210001","2004","980","WAUKEE","16","WAUKEE","Auto / Truck Wash (Drive-Thru)","38768.4","12/30/2004 12:00:00 AM","200000","2005-82","352730","1535 SE BLACKTHORNE DR, WAUKEE","","N","352730"
"1235210001","2004","980","WAUKEE","16","WAUKEE","Auto / Truck Wash (Drive-Thru)","38768.4","2/5/2004 12:00:00 AM","200000","2004-2546","352730","1535 SE BLACKTHORNE DR, WAUKEE","","N","352730"
"1235210001","2004","980","WAUKEE","16","WAUKEE","Auto / Truck Wash (Drive-Thru)","38768.4","1/23/2004 12:00:00 AM","0","2004-1294","352730","1535 SE BLACKTHORNE DR, WAUKEE","Y","N","352730"
"1235210001","2004","980","WAUKEE","16","WAUKEE","Auto / Truck Wash (Drive-Thru)","38768.4","11/14/2022 12:00:00 AM","363000","2022-23460","352730","1535 SE BLACKTHORNE DR, WAUKEE","","N","352730"
"1235210004","2004","12144","WAUKEE","16","WAUKEE","Store - Retail Large (> 10000 SF)","82764","6/11/2008 12:00:00 AM","0","2008-8588","1558810","1535 SE GOLDEN HARVEST DR, WAUKEE","","N","1558810"
"1235210004","2004","12144","WAUKEE","16","WAUKEE","Store - Retail Large (> 10000 SF)","82764","5/11/2005 12:00:00 AM","1750000","2005-6983","1558810","1535 SE GOLDEN HARVEST DR, WAUKEE","","N","1558810"
"1235210004","2004","12144","WAUKEE","16","WAUKEE","Store - Retail Large (> 10000 SF)","82764","1/23/2004 12:00:00 AM","0","2004-1297","1558810","1535 SE GOLDEN HARVEST DR, WAUKEE","","N","1558810"
"1235210004","2004","12144","WAUKEE","16","WAUKEE","Store - Retail Large (> 10000 SF)","82764","1/23/2004 12:00:00 AM","0","2004-1300","1558810","1535 SE GOLDEN HARVEST DR, WAUKEE","","N","1558810"
"1235210004","2004","12144","WAUKEE","16","WAUKEE","Store - Retail Large (> 10000 SF)","82764","6/16/2009 12:00:00 AM","1100000","2009-10640","1558810","1535 SE GOLDEN HARVEST DR, WAUKEE","","N","1558810"
"1235210004","2004","12144","WAUKEE","16","WAUKEE","Store - Retail Large (> 10000 SF)","82764","8/29/2005 12:00:00 AM","0","2005-15647","1558810","1535 SE GOLDEN HARVEST DR, WAUKEE","","N","1558810"
"1235477011","1998","2720","WAUKEE","16","WAUKEE","Store - Convenience","50530","6/26/1998 12:00:00 AM","355201","1998-7028","1394760","1955 SE UNIVERSITY, WAUKEE","","N","1394760"
"1236100012","2003","65156","CLIVE","3","CLIVE","Store - Retail Large (> 10000 SF)","376794","5/22/1996 12:00:00 AM","1413790","811-77","5746920","15500 HICKMAN RD, CLIVE","Y","N","5746920"
"1236100012","2003","65156","CLIVE","3","CLIVE","Store - Retail Large (> 10000 SF)","376794","9/23/2011 12:00:00 AM","10000000","2011-12380","5746920","15500 HICKMAN RD, CLIVE","","N","5746920"
"1236100012","2003","65156","CLIVE","3","CLIVE","Store - Retail Large (> 10000 SF)","376794","4/25/2019 12:00:00 AM","3091918","2019-6385","5746920","15500 HICKMAN RD, CLIVE","Y","N","5746920"
"1236100012","2003","65156","CLIVE","3","CLIVE","Store - Retail Large (> 10000 SF)","376794","12/2/2008 12:00:00 AM","0","2008-16017","5746920","15500 HICKMAN RD, CLIVE","","N","5746920"
"1236100012","2003","65156","CLIVE","3","CLIVE","Store - Retail Large (> 10000 SF)","376794","4/30/2019 12:00:00 AM","908082","2019-6242","5746920","15500 HICKMAN RD, CLIVE","Y","N","5746920"
"1236100013","2017","13450","CLIVE","0","N/A","Child Day Care Center","226947.6","5/22/1996 12:00:00 AM","1413790","811-77","624110","15200 HICKMAN RD, CLIVE","Y","Y","2815520"
"1236100013","2017","13450","CLIVE","0","N/A","Child Day Care Center","226947.6","6/30/2014 12:00:00 AM","250000","2014-8578","624110","15200 HICKMAN RD, CLIVE","","Y","2815520"
"1236100013","2017","13450","CLIVE","0","N/A","Child Day Care Center","226947.6","4/13/2017 12:00:00 AM","1010000","2017-6683","624110","15200 HICKMAN RD, CLIVE","","Y","2815520"
"1236476007","1995","8558","CLIVE","3","CLIVE","Office - General","60984","","","","2515260","1250 NW 142ND ST, CLIVE","","N","2515260"
"1302100003","1990","6480","","31","UNION TWP","Metal Warehouse - Milled Wood Frame","174240","","","","773900"," ","","N","773900"
"1302100005","1990","6120","REDFIELD","31","UNION TWP","Metal Warehouse - Milled Wood Frame","737906.4","","","","1262320","16531 OLD HWY 6, REDFIELD","","N","1262320"
"1302100007","1997","7632","REDFIELD","31","UNION TWP","Metal Warehouse - Milled Wood Frame","1456210.8","","","","2137070","16332 OLD HWY 6, REDFIELD","","N","2137070"
"1304101009","1950","2160","REDFIELD","13","REDFIELD","Shop","301435.2","7/2/1992 12:00:00 AM","6000","721-852","17300","900 TAYLOR ST, REDFIELD","","Y","17300"
"1304101009","1950","2160","REDFIELD","13","REDFIELD","Shop","301435.2","7/17/1987 12:00:00 AM","0","644-711, 12","17300","900 TAYLOR ST, REDFIELD","","Y","17300"
"1304101009","1950","2160","REDFIELD","13","REDFIELD","Shop","301435.2","7/10/1987 12:00:00 AM","0","645-565","17300","900 TAYLOR ST, REDFIELD","","Y","17300"
"1304101009","1950","2160","REDFIELD","13","REDFIELD","Shop","301435.2","5/14/1977 12:00:00 AM","0","541-355","17300","900 TAYLOR ST, REDFIELD","","Y","17300"
"1304101009","1950","2160","REDFIELD","13","REDFIELD","Shop","301435.2","8/1/1974 12:00:00 AM","15500","521-45","17300","900 TAYLOR ST, REDFIELD","","Y","17300"
"1304101009","1950","2160","REDFIELD","13","REDFIELD","Shop","301435.2","9/10/2019 12:00:00 AM","0","2019-16618","17300","900 TAYLOR ST, REDFIELD","Y","Y","17300"
"1304101009","1950","2160","REDFIELD","13","REDFIELD","Shop","301435.2","7/17/2009 12:00:00 AM","0","2009-12402","17300","900 TAYLOR ST, REDFIELD","Y","Y","17300"
"1304101009","1950","2160","REDFIELD","13","REDFIELD","Shop","301435.2","7/30/1992 12:00:00 AM","0","721-852/853","17300","900 TAYLOR ST, REDFIELD","","Y","17300"
"1304135007","1968","1430","REDFIELD","13","REDFIELD","Apartment","18200","12/8/2011 12:00:00 AM","0","2011-17543","171000","1213 GRANT ST, REDFIELD","","N","171000"
"1304135007","1968","1430","REDFIELD","13","REDFIELD","Apartment","18200","5/20/2022 12:00:00 AM","180000","2022-11362","171000","1213 GRANT ST, REDFIELD","","N","171000"
"1304135007","1968","1430","REDFIELD","13","REDFIELD","Apartment","18200","11/26/2008 12:00:00 AM","11000","2008-15818","171000","1213 GRANT ST, REDFIELD","","N","171000"
"1304135007","1968","1430","REDFIELD","13","REDFIELD","Apartment","18200","5/6/2003 12:00:00 AM","106000","2003-8430","171000","1213 GRANT ST, REDFIELD","","N","171000"
"1304135007","1968","1430","REDFIELD","13","REDFIELD","Apartment","18200","9/12/1991 12:00:00 AM","0","703-422","171000","1213 GRANT ST, REDFIELD","","N","171000"
"1304138007","1947","3660","REDFIELD","13","REDFIELD","Office - Medical / Dental","11381","11/25/2020 12:00:00 AM","65000","2020-34000","141690","1013 1ST ST, REDFIELD","Y","N","141690"
"1304142003","1950","3400","REDFIELD","13","REDFIELD","Bank - Branch","9900","8/4/2010 12:00:00 AM","514342","2010-9905","335090","917 1ST ST, REDFIELD","Y","N","335090"
"1304142004","1948","2752","REDFIELD","13","REDFIELD","Meat Locker","7524","7/17/2003 12:00:00 AM","0","2003-14084","91700","913 1ST ST, REDFIELD","","N","91700"
"1304142004","1948","2752","REDFIELD","13","REDFIELD","Meat Locker","7524","1/3/1995 12:00:00 AM","67500","781-52","91700","913 1ST ST, REDFIELD","","N","91700"
"1304142004","1948","2752","REDFIELD","13","REDFIELD","Meat Locker","7524","12/28/1994 12:00:00 AM","70000","781-51","91700","913 1ST ST, REDFIELD","","N","91700"
"1304142004","1948","2752","REDFIELD","13","REDFIELD","Meat Locker","7524","10/28/1981 12:00:00 AM","65000","587-292-93","91700","913 1ST ST, REDFIELD","","N","91700"
"1304142004","1948","2752","REDFIELD","13","REDFIELD","Meat Locker","7524","5/27/2016 12:00:00 AM","80000","2016-8770","91700","913 1ST ST, REDFIELD","","N","91700"
"1304142004","1948","2752","REDFIELD","13","REDFIELD","Meat Locker","7524","3/16/2012 12:00:00 AM","0","2012-4838","91700","913 1ST ST, REDFIELD","","N","91700"
"1304142004","1948","2752","REDFIELD","13","REDFIELD","Meat Locker","7524","1/27/2017 12:00:00 AM","80000","2017-2253","91700","913 1ST ST, REDFIELD","","N","91700"
"1304142009","1900","1610","REDFIELD","13","REDFIELD","Bars and Lounges","3036","9/18/2009 12:00:00 AM","83000","2009-15435","56620","1109 THOMAS ST, REDFIELD","","N","56620"
"1304142009","1900","1610","REDFIELD","13","REDFIELD","Bars and Lounges","3036","7/8/2022 12:00:00 AM","58000","2022-16052","56620","1109 THOMAS ST, REDFIELD","","N","56620"
"1304142009","1900","1610","REDFIELD","13","REDFIELD","Bars and Lounges","3036","6/15/2022 12:00:00 AM","0","2022-13957","56620","1109 THOMAS ST, REDFIELD","","N","56620"
"1304142009","1900","1610","REDFIELD","13","REDFIELD","Bars and Lounges","3036","2/27/2003 12:00:00 AM","0","2003-4762","56620","1109 THOMAS ST, REDFIELD","","N","56620"
"1304142009","1900","1610","REDFIELD","13","REDFIELD","Bars and Lounges","3036","11/10/1997 12:00:00 AM","20000","1998-11221","56620","1109 THOMAS ST, REDFIELD","","N","56620"
"1304142009","1900","1610","REDFIELD","13","REDFIELD","Bars and Lounges","3036","5/8/1995 12:00:00 AM","20000","787-212","56620","1109 THOMAS ST, REDFIELD","","N","56620"
"1304142009","1900","1610","REDFIELD","13","REDFIELD","Bars and Lounges","3036","6/18/1990 12:00:00 AM","13000","685-469","56620","1109 THOMAS ST, REDFIELD","","N","56620"
"1304142009","1900","1610","REDFIELD","13","REDFIELD","Bars and Lounges","3036","6/13/1990 12:00:00 AM","0","706-642","56620","1109 THOMAS ST, REDFIELD","","N","56620"
"1304142009","1900","1610","REDFIELD","13","REDFIELD","Bars and Lounges","3036","12/3/1985 12:00:00 AM","0","627-189","56620","1109 THOMAS ST, REDFIELD","","N","56620"
"1304142015","1900","1992","REDFIELD","13","REDFIELD","Beauty / Barber Shop","2700","3/8/2022 12:00:00 AM","125000","2022-5492","126060","1121 THOMAS ST, REDFIELD","","N","126060"
"1304142015","1900","1992","REDFIELD","13","REDFIELD","Beauty / Barber Shop","2700","12/19/2005 12:00:00 AM","0","2006-1124","126060","1121 THOMAS ST, REDFIELD","","N","126060"
"1304142015","1900","1992","REDFIELD","13","REDFIELD","Beauty / Barber Shop","2700","9/14/2023 12:00:00 AM","0","2023-13703","126060","1121 THOMAS ST, REDFIELD","","N","126060"
"1304142015","1900","1992","REDFIELD","13","REDFIELD","Beauty / Barber Shop","2700","2/28/1982 12:00:00 AM","0","587-379","126060","1121 THOMAS ST, REDFIELD","","N","126060"
"1304142015","1900","1992","REDFIELD","13","REDFIELD","Beauty / Barber Shop","2700","6/24/2003 12:00:00 AM","5500","2003-12314","126060","1121 THOMAS ST, REDFIELD","Y","N","126060"
"1304142015","1900","1992","REDFIELD","13","REDFIELD","Beauty / Barber Shop","2700","8/30/2000 12:00:00 AM","0","","126060","1121 THOMAS ST, REDFIELD","","N","126060"
"1236105004","2021","10200","CLIVE","3","CLIVE","Office - General","93492","3/5/2018 12:00:00 AM","250000","2018-3405","1954230","2200 NW 152ND ST, CLIVE","Y","N","1954230"
"0801305001","2019","20000","GRANGER","8","GRANGER","School - Class Room","180141","3/8/2023 12:00:00 AM","0","2023-3223","5558700","1501 MULBERRY ST, GRANGER","","N","5558700"
"0801305001","2019","20000","GRANGER","8","GRANGER","School - Class Room","180141","6/21/2018 12:00:00 AM","103387","2018-11575","5558700","1501 MULBERRY ST, GRANGER","","N","5558700"
"0801305001","2019","20000","GRANGER","8","GRANGER","School - Class Room","180141","7/25/2018 12:00:00 AM","0","2018-13975","5558700","1501 MULBERRY ST, GRANGER","","N","5558700"
"0801305001","2019","20000","GRANGER","8","GRANGER","School - Class Room","180141","8/2/2019 12:00:00 AM","4428463","2019-13804","5558700","1501 MULBERRY ST, GRANGER","","N","5558700"
"0307400009","2023","36000","","21","BEAVER TWP","Metal Light Mfg - Rigid Steel Frame","1306800","1/27/2022 12:00:00 AM","570000","2022-2038","80750"," ","","N","1274280"
"1304142017","1900","1694","REDFIELD","13","REDFIELD","Store - Retail Small","5808","11/1/2004 12:00:00 AM","22500","2004-17485","72010","1117 THOMAS ST, REDFIELD","","N","72010"
"1304142017","1900","1694","REDFIELD","13","REDFIELD","Store - Retail Small","5808","7/16/1997 12:00:00 AM","10000","841-759","72010","1117 THOMAS ST, REDFIELD","","N","72010"
"1304142017","1900","1694","REDFIELD","13","REDFIELD","Store - Retail Small","5808","1/2/1990 12:00:00 AM","15000","678-678","72010","1117 THOMAS ST, REDFIELD","Y","N","72010"
"1304142017","1900","1694","REDFIELD","13","REDFIELD","Store - Retail Small","5808","8/1/1983 12:00:00 AM","25000","602-672","72010","1117 THOMAS ST, REDFIELD","Y","N","72010"
"1304142017","1900","1694","REDFIELD","13","REDFIELD","Store - Retail Small","5808","3/16/2022 12:00:00 AM","65000","2022-6241","72010","1117 THOMAS ST, REDFIELD","","N","72010"
"1304143007","1901","1840","REDFIELD","13","REDFIELD","Office - General","1840","3/6/2001 12:00:00 AM","0","2002-9960","111110","902 1ST ST, REDFIELD","","N","111110"
"1304143007","1901","1840","REDFIELD","13","REDFIELD","Office - General","1840","11/1/1997 12:00:00 AM","40000","1997-11017","111110","902 1ST ST, REDFIELD","","N","111110"
"1304143007","1901","1840","REDFIELD","13","REDFIELD","Office - General","1840","10/6/1997 12:00:00 AM","0","849-658","111110","902 1ST ST, REDFIELD","","N","111110"
"1304143007","1901","1840","REDFIELD","13","REDFIELD","Office - General","1840","2/28/1981 12:00:00 AM","0","587-267","111110","902 1ST ST, REDFIELD","","N","111110"
"1304143007","1901","1840","REDFIELD","13","REDFIELD","Office - General","1840","8/1/1980 12:00:00 AM","7500","580-312","111110","902 1ST ST, REDFIELD","","N","111110"
"1304143007","1901","1840","REDFIELD","13","REDFIELD","Office - General","1840","4/18/2022 12:00:00 AM","115000","2022-10124","111110","902 1ST ST, REDFIELD","","N","111110"
"1304143007","1901","1840","REDFIELD","13","REDFIELD","Office - General","1840","12/19/2005 12:00:00 AM","0","2006-1130","111110","902 1ST ST, REDFIELD","","N","111110"
"1304143007","1901","1840","REDFIELD","13","REDFIELD","Office - General","1840","6/24/2003 12:00:00 AM","5500","2003-12314","111110","902 1ST ST, REDFIELD","Y","N","111110"
"1304143007","1901","1840","REDFIELD","13","REDFIELD","Office - General","1840","8/30/2000 12:00:00 AM","0","","111110","902 1ST ST, REDFIELD","","N","111110"
"1304178001","1963","2268","REDFIELD","13","REDFIELD","Post Office","12804","12/15/1986 12:00:00 AM","0","639-441","186460","1106 THOMAS ST, REDFIELD","","N","186460"
"1304178001","1963","2268","REDFIELD","13","REDFIELD","Post Office","12804","11/19/1976 12:00:00 AM","13500","532-499","186460","1106 THOMAS ST, REDFIELD","","N","186460"
"1304178003","2010","5600","REDFIELD","0","N/A","Fraternal Building","2904","5/10/2000 12:00:00 AM","16500","2000-4478","636400","1114 THOMAS ST, REDFIELD","","N","636400"
"1304178003","2010","5600","REDFIELD","0","N/A","Fraternal Building","2904","11/25/1994 12:00:00 AM","16000","779-531","636400","1114 THOMAS ST, REDFIELD","","N","636400"
"1304178003","2010","5600","REDFIELD","0","N/A","Fraternal Building","2904","7/23/2009 12:00:00 AM","18000","2009-12951","636400","1114 THOMAS ST, REDFIELD","","N","636400"
"1304178012","1906","3402","REDFIELD","13","REDFIELD","Warehouse (Storage)","5544","12/14/2001 12:00:00 AM","25000","2001-15442","44950","811 1ST ST, REDFIELD","","N","44950"
"1304178012","1906","3402","REDFIELD","13","REDFIELD","Warehouse (Storage)","5544","12/1/1999 12:00:00 AM","0","1999-13438","44950","811 1ST ST, REDFIELD","","N","44950"
"1304178012","1906","3402","REDFIELD","13","REDFIELD","Warehouse (Storage)","5544","6/17/1988 12:00:00 AM","6750","659-769","44950","811 1ST ST, REDFIELD","","N","44950"
"1304178012","1906","3402","REDFIELD","13","REDFIELD","Warehouse (Storage)","5544","6/2/2009 12:00:00 AM","40000","2009-9385","44950","811 1ST ST, REDFIELD","","N","44950"
"1611323001","2022","20854","WEST DES MOINES","17","WEST DES MOINES","Apartment","139827.6","5/7/2021 12:00:00 AM","0","2021-13531","6806450","8790 EP TRUE PKWY, WEST DES MOINES","","N","2176370"
"1611323001","2022","20854","WEST DES MOINES","17","WEST DES MOINES","Apartment","139827.6","3/12/2021 12:00:00 AM","665000","2021-7320","6806450","8790 EP TRUE PKWY, WEST DES MOINES","Y","N","2176370"
"1613252007","2012","4605","WEST DES MOINES","17","WEST DES MOINES","Restaurant - Fast Food","62726.4","11/22/2011 12:00:00 AM","850000","2011-16984","2366040","6555 MILLS CIVIC PKWY, WEST DES MOINES","","N","2401880"
"1613252007","2012","4605","WEST DES MOINES","17","WEST DES MOINES","Restaurant - Fast Food","62726.4","8/17/2007 12:00:00 AM","9409563","2007-13841","2366040","6555 MILLS CIVIC PKWY, WEST DES MOINES","Y","N","2401880"
"1613279002","2007","1947","WEST DES MOINES","17","WEST DES MOINES","Office - General","8457","9/23/2005 12:00:00 AM","292050","2008-12960","306030","6150 VILLAGE VIEW DR #101, WEST DES MOINES","","N","306030"
"1522100015","2023","2376","VAN METER","15","VAN METER","Ready-Mix Plant","199940.4","6/14/2022 12:00:00 AM","500000","2022-14142","599880","1550 VETERANS MEMORIAL PKWY, VAN METER","Y","N","2194400"
"1304178013","1920","2106","REDFIELD","13","REDFIELD","Shop","4972","12/3/1997 12:00:00 AM","0","1997-10381","51580","807 1ST ST, REDFIELD","","N","51580"
"1304178013","1920","2106","REDFIELD","13","REDFIELD","Shop","4972","2/8/1991 12:00:00 AM","0","694-231","51580","807 1ST ST, REDFIELD","","N","51580"
"1304178013","1920","2106","REDFIELD","13","REDFIELD","Shop","4972","2/7/1991 12:00:00 AM","15000","694-230","51580","807 1ST ST, REDFIELD","","N","51580"
"1304178013","1920","2106","REDFIELD","13","REDFIELD","Shop","4972","12/31/1985 12:00:00 AM","10000","622-468","51580","807 1ST ST, REDFIELD","","N","51580"
"1304179001","1915","1008","REDFIELD","13","REDFIELD","Office - Insurance","1680","11/14/1986 12:00:00 AM","0","","96630","818 1ST ST, REDFIELD","","N","96630"
"1304179001","1915","1008","REDFIELD","13","REDFIELD","Office - Insurance","1680","5/1/1982 12:00:00 AM","6250","591-183","96630","818 1ST ST, REDFIELD","","N","96630"
"1304179001","1915","1008","REDFIELD","13","REDFIELD","Office - Insurance","1680","3/21/1978 12:00:00 AM","10000","639-113","96630","818 1ST ST, REDFIELD","","N","96630"
"1304179002","1920","3500","REDFIELD","13","REDFIELD","Store - Retail Small","5740","1/12/2007 12:00:00 AM","103000","2007-1085","168770","820 1ST ST, REDFIELD","Y","N","168770"
"1304179002","1920","3500","REDFIELD","13","REDFIELD","Store - Retail Small","5740","7/15/2003 12:00:00 AM","35600","64770","168770","820 1ST ST, REDFIELD","","N","168770"
"1304179002","1920","3500","REDFIELD","13","REDFIELD","Store - Retail Small","5740","8/1/1975 12:00:00 AM","60500","525-162","168770","820 1ST ST, REDFIELD","","N","168770"
"1304179002","1920","3500","REDFIELD","13","REDFIELD","Store - Retail Small","5740","9/7/2010 12:00:00 AM","0","2010-12116","168770","820 1ST ST, REDFIELD","","N","168770"
"1304182003","1948","960","REDFIELD","0","N/A","Shop","9768","11/3/2005 12:00:00 AM","0","2006-731","12370"," JACKSON ST, REDFIELD","Y","N","12370"
"1304182003","1948","960","REDFIELD","0","N/A","Shop","9768","8/11/2005 12:00:00 AM","21900","2005-13561","12370"," JACKSON ST, REDFIELD","Y","N","12370"
"1304182003","1948","960","REDFIELD","0","N/A","Shop","9768","3/14/2005 12:00:00 AM","0","2005-6087","12370"," JACKSON ST, REDFIELD","Y","N","12370"
"1304182003","1948","960","REDFIELD","0","N/A","Shop","9768","10/4/1990 12:00:00 AM","0","689-493","12370"," JACKSON ST, REDFIELD","Y","N","12370"
"1304182003","1948","960","REDFIELD","0","N/A","Shop","9768","3/16/1988 12:00:00 AM","19000","656-207","12370"," JACKSON ST, REDFIELD","Y","N","12370"
"1304182003","1948","960","REDFIELD","0","N/A","Shop","9768","8/11/2005 12:00:00 AM","0","2005-13560","12370"," JACKSON ST, REDFIELD","","N","12370"
"1304182003","1948","960","REDFIELD","0","N/A","Shop","9768","8/11/2005 12:00:00 AM","21900","2005-13561","12370"," JACKSON ST, REDFIELD","Y","N","12370"
"1304182003","1948","960","REDFIELD","0","N/A","Shop","9768","3/14/2005 12:00:00 AM","0","2005-6087","12370"," JACKSON ST, REDFIELD","Y","N","12370"
"1304182003","1948","960","REDFIELD","0","N/A","Shop","9768","10/4/1990 12:00:00 AM","0","689-493","12370"," JACKSON ST, REDFIELD","Y","N","12370"
"1304182003","1948","960","REDFIELD","0","N/A","Shop","9768","3/16/1988 12:00:00 AM","19000","656-207","12370"," JACKSON ST, REDFIELD","Y","N","12370"
"1304182003","1948","960","REDFIELD","0","N/A","Shop","9768","11/3/2005 12:00:00 AM","64570","2006-732","12370"," JACKSON ST, REDFIELD","Y","N","12370"
"1304186009","1984","768","REDFIELD","13","REDFIELD","Metal Retail Store - Wood Frame","4480","5/13/1993 12:00:00 AM","35000","740-760","47360","617 1ST ST, REDFIELD","","N","47360"
"1304186012","1977","0","REDFIELD","13","REDFIELD","Grain Elevator","51521","","","","764520","513 1ST ST, REDFIELD","","N","764520"
"1304187001","1942","6900","REDFIELD","0","N/A","Metal Warehouse - Rigid Steel Frame","29304","5/6/2004 12:00:00 AM","0","2004-6649","227370"," , REDFIELD","","N","227370"
"1304187001","1942","6900","REDFIELD","0","N/A","Metal Warehouse - Rigid Steel Frame","29304","4/1/2003 12:00:00 AM","85000","2003-7930","227370"," , REDFIELD","","N","227370"
